timestamp, x, y, z, lx, ly, lz
1400373593300, 4.2664676, -1.5765818, -2.1416135, 1.4582185, -5.2500353, 0.2228104
1400373593319, 4.2664676, -1.5765818, -2.1416135, 1.4582185, -5.2500353, 0.2228104
1400373593339, 2.1440077, -1.9129672, -1.0235212, 1.6877626, -7.351546, 1.4164696
1400373593360, -0.8511387, 0.092176765, -1.2509704, -0.47928926, -10.297911, 1.3524247
1400373593388, 1.484405, 0.60693014, -0.961272, -0.9711481, -7.9677534, 1.6256629
1400373593403, 0.5518635, 0.11971009, 0.1352724, -0.50038815, -8.907627, 2.6931777
1400373593423, 0.21068975, 0.6464345, 0.1412579, -1.0301052, -9.260324, 2.6557682
1400373593443, 2.9317, 0.6368576, -0.92775315, -0.99030167, -6.5577183, 1.5206174
1400373593462, 5.303157, -0.34117374, -1.2174516, 0.0068833297, -4.197036, 1.1920131
1400373593482, 4.9536033, -0.6835446, -1.4820108, 0.3429694, -4.534468, 0.97384155
1400373593502, 5.475539, 0.25857377, -2.742558, -0.5672762, -3.9888897, -0.19318216
1400373593523, 8.063671, 0.61052144, -3.9624038, -0.8491934, -1.3835493, -1.3426982
1400373593544, 10.158598, 0.5351041, -4.68665, -0.7104794, 0.72200143, -2.0239983
1400373593561, 11.068395, 0.59974754, -5.1080294, -0.7266402, 1.6454151, -2.39495
1400373593582, 10.874464, 0.35075054, -4.6782703, -0.45085812, 1.4689924, -1.9041386
1400373593601, 9.999383, -0.25019407, -3.7828386, 0.14649522, 0.6075287, -0.96306765
1400373593621, 9.078813, -0.6488287, -2.633622, 0.54183775, -0.3131915, 0.18555063
1400373593642, 9.132683, -0.20709845, -2.5809495, 0.1225532, -0.26755205, 0.21158758
1400373593662, 9.172187, 0.4261679, -2.979584, -0.46776715, -0.23163901, -0.19812019
1400373593681, 9.172187, 0.4261679, -2.979584, -0.27727848, -0.7956231, -0.17283143
1400373593700, 7.953538, 0.4333505, -2.6503813, -0.44083238, -1.4405613, 0.16400282
1400373593721, 7.3777328, 0.415394, -2.9113493, -0.40252516, -2.009633, -0.07496844
1400373593740, 8.23366, 0.712275, -3.4081461, -0.6537667, -1.1493665, -0.5575497
1400373593760, 8.748413, 0.22625206, -3.8043866, -0.1388637, -0.630124, -0.9398738
1400373593779, 9.478644, -0.4141969, -3.8750155, 0.504578, 0.09980828, -1.0118495
1400373593800, 9.404425, -0.5422867, -3.5063083, 0.6175544, 0.021398177, -0.6561609
1400373593819, 8.523358, -0.7410054, -3.1675289, 0.7764695, -0.8631097, -0.32830492
1400373593839, 8.443152, -0.60453594, -3.1184478, 0.602441, -0.94930094, -0.29867667
1400373593859, 8.428787, -0.44532153, -3.1136594, 0.41075522, -0.9735423, -0.3274071
1400373593878, 8.428787, -0.44532153, -3.1136594, 0.22191256, -1.366341, -0.31289223
1400373593898, 7.7320743, -0.29209262, -2.835932, 0.19931729, -1.6946459, -0.13452421
1400373593917, 7.7320743, -0.29209262, -2.835932, 0.19931729, -1.6946459, -0.13452421
1400373593936, 6.7145386, -0.30047232, -2.1332338, 0.18016368, -2.7214592, 0.53450555
1400373593956, 5.270835, -0.34596214, -1.7190368, 0.1933318, -4.169652, 0.93119484
1400373593976, 4.8279076, -0.7278373, -1.8231846, 0.5363012, -4.6158714, 0.8129811
1400373593988, 5.1571107, -0.688333, -1.6986861, 0.4619313, -4.2943, 0.9068039
1400373594006, 4.52145, -0.5327099, -1.1994951, 0.2650082, -4.937293, 1.3751696
1400373594026, 3.3842041, -0.7206547, -0.37828386, 0.40372226, -6.079776, 2.171541
1400373594045, 4.237737, -0.8774749, -0.9935937, 0.5469254, -5.2308817, 1.5372272
1400373594064, 6.4990606, -0.11133038, -1.2126632, -0.16804303, -2.983774, 1.2710218
1400373594084, 7.4962454, 0.061052144, -1.5382746, -0.29972413, -1.9967642, 0.91024554
1400373594104, 6.2608376, 0.17118542, -1.0283096, -0.40357262, -3.2333694, 1.415871
1400373594122, 5.5270147, -0.7266402, -1.2018893, 0.45774144, -3.9601593, 1.2662334
1400373594141, 5.5270147, -0.7266402, -1.2018893, 0.45774144, -3.9601593, 1.2662334
1400373594161, 7.523779, -0.24061728, -1.3515269, -0.009277532, -1.9702784, 1.0916064
1400373594180, 7.9511437, -0.32561144, -0.9888053, 0.075417355, -1.5471032, 1.4380174
1400373594200, 7.303512, -0.8678981, -1.3012487, 0.588824, -2.1897967, 1.1418846
1400373594221, 7.3106947, -0.29448682, -1.5454572, 0.01810615, -2.1775265, 0.9177274
1400373594239, 7.5932107, -0.37110126, -2.0254946, 0.10310031, -1.8885763, 0.4631284
1400373594258, 8.859743, -0.090979666, -2.540248, -0.15696985, -0.6142624, -0.0199018
1400373594276, 8.859743, -0.090979666, -2.540248, -0.15696985, -0.6142624, -0.0199018
1400373594295, 8.75799, -0.5614403, -1.970428, 0.29927522, -0.7103297, 0.5693711
1400373594314, 7.5285673, -0.5279215, -1.6041151, 0.24331075, -1.9373581, 0.942268
1400373594335, 9.594764, -0.39983168, -2.1332338, 0.14873978, 0.12150574, 0.3895067
1400373594353, 10.8385515, -0.10414778, -2.1631613, -0.088585466, 1.3615526, 0.3506009
1400373594372, 9.222465, -0.6979098, -2.4121583, 0.5065233, -0.24211365, 0.14814124
1400373594391, 8.973468, -0.60214174, -2.2098482, 0.41299978, -0.48452657, 0.37454292
1400373594413, 10.96664, -0.46447513, -2.1452048, 0.32202014, 1.501314, 0.415394
1400373594429, 11.051635, -0.36990416, -1.8315643, 0.2853589, 1.5831659, 0.7202058
1400373594449, 10.160992, -0.19393034, -2.27928, 0.16879122, 0.6997054, 0.30017304
1400373594468, 10.741586, -0.11971009, -2.670732, 0.16475101, 1.2843395, -0.07691373
1400373594487, 11.750742, -0.46567222, -1.9931729, 0.5767033, 2.2852654, 0.5683236
1400373594506, 12.130223, -0.0, -1.7417817, 0.18555063, 2.6523266, 0.76898766
1400373594525, 11.796232, 0.34955344, -2.0326772, -0.09756372, 2.308609, 0.43514615
1400373594544, 12.5264635, 0.45250413, -2.4756045, -0.13392566, 3.028665, -0.054617725
1400373594564, 13.273455, 1.0522517, -2.8060043, -0.65271926, 3.766977, -0.43200377
1400373594583, 12.241553, 1.1312603, -2.6264393, -0.67531455, 2.7319338, -0.2753332
1400373594603, 11.505336, 0.58538234, -2.3558946, -0.095768064, 1.99437, -0.017058687
1400373594622, 11.659762, 0.6584055, -2.670732, -0.11656769, 2.1483471, -0.3450643
1400373594642, 11.759122, 1.4520833, -3.2261868, -0.839467, 2.2481554, -0.9165303
1400373594661, 12.01171, 1.6376339, -3.0969, -0.9729437, 2.497751, -0.81387895
1400373594680, 12.117055, 0.50876784, -2.6408045, 0.15951368, 2.5981576, -0.3796306
1400373594700, 11.836933, 0.50757074, -2.5845408, 0.16744448, 2.3162405, -0.33309332
1400373594719, 12.243947, 1.2366052, -3.071761, -0.51924247, 2.7250504, -0.8252514
1400373594739, 13.292608, 1.6424223, -3.7110126, -0.8668507, 3.7790978, -1.4610616
1400373594757, 13.292608, 1.6424223, -3.7110126, -0.7082348, 4.050241, -1.3468881
1400373594777, 13.557167, 1.5239093, -3.6104562, -0.6373066, 2.6093805, -1.3281834
1400373594795, 12.103887, 1.4700398, -3.6367924, -0.6373066, 2.6093805, -1.3281834
1400373594820, 12.119449, 1.804031, -3.892972, -0.93972415, 2.639757, -1.5354315
1400373594834, 13.413515, 2.0638018, -3.833117, -1.1444284, 3.945794, -1.448492
1400373594850, 14.220361, 2.067393, -4.4077253, -1.105373, 4.7665563, -1.9850925
1400373594868, 12.804191, 1.4053963, -4.1814733, -0.461632, 3.364452, -1.6976386
1400373594896, 11.872847, 1.2066777, -3.3171666, -0.45908818, 3.777302, -0.8038532
1400373594916, 13.207614, 1.3934253, -3.3267434, -0.6307225, 4.5160627, -0.79741883
1400373594935, 13.947422, 1.5825673, -3.309984, -0.6307225, 4.5160627, -0.79741883
1400373594955, 12.654553, 0.91578215, -3.1232362, 0.0011971008, 3.2231941, -0.5979519
1400373594979, 13.237541, 1.4221559, -2.6288335, -0.55455697, 3.7942111, -0.13093291
1400373594999, 12.808979, 0.89782566, -2.3511062, -0.065242, 3.3593643, 0.13482349
1400373595019, 12.808979, 0.89782566, -2.3511062, 0.415394, 2.658312, 0.34207156
1400373595038, 12.112267, 0.36631286, -2.1440077, 0.32441434, 2.7699418, 0.2657564
1400373595060, 12.53604, 1.0115502, -2.2170308, -0.27682957, 3.0798411, 0.27488428
1400373595078, 12.53604, 1.0115502, -2.2170308, -0.6772598, 3.0226796, 0.40252516
1400373595096, 12.471396, 1.4281414, -2.112883, -0.6772598, 3.0226796, 0.40252516
1400373595116, 12.2798605, 1.0977415, -2.4768016, -0.3422212, 2.845808, 0.09202713
1400373595135, 11.579556, 0.8690952, -2.4001873, -0.12315175, 2.1646576, 0.24016836
1400373595154, 10.948685, 0.6536171, -2.3786395, 0.07646482, 1.5518916, 0.33010057
1400373595174, 10.4171715, 0.58418524, -2.4133554, 0.13198037, 1.0342951, 0.3465607
1400373595193, 10.896012, 0.49679685, -2.9831753, 0.21113867, 1.5260043, -0.17776948
1400373595211, 11.215638, 0.7266402, -2.8263552, -0.02813187, 1.858948, 0.025887307
1400373595232, 10.372879, 0.5398925, -2.4229321, 0.12779051, 1.0289081, 0.47764325
1400373595251, 9.394848, 0.5638345, -2.492364, 0.07526772, 0.062249243, 0.4511574
1400373595270, 8.3390045, 0.5351041, -2.6767175, 0.081103586, -0.98461545, 0.3000234
1400373595292, 7.383718, 0.4381389, -3.083732, 0.15652093, -1.9298762, -0.07152677
1400373595309, 6.7684083, 0.36032736, -3.0346506, 0.21817163, -2.5362077, 0.00808043
1400373595329, 6.1746464, 0.055066638, -2.8874073, 0.5032313, -3.1239843, 0.17732057
1400373595348, 5.6586957, 0.11133038, -2.9735985, 0.43559507, -3.635296, 0.1074398
1400373595380, 5.589264, 0.2813187, -3.1519666, 0.05686229, -3.9489365, 0.009427169
1400373595402, 5.33907, 0.48123455, -3.0909145, 0.34132338, -4.338144, 0.045190558
1400373595409, 4.9404354, 0.16519992, -3.0885203, 0.34132338, -4.338144, 0.045190558
1400373595420, 4.232949, 0.33638534, -1.9333179, 0.1436521, -5.033959, 1.2389994
1400373595440, 2.9604304, 0.22385786, -1.352724, 0.22909518, -6.2880716, 1.8767549
1400373595460, 2.846706, 0.40701428, -1.4341269, 0.048033673, -6.385336, 1.842039
1400373595481, 3.4464533, 0.59376204, -1.4460979, -0.123451024, -5.7781067, 1.848623
1400373595497, 3.1364043, 0.2896984, -1.1540052, 0.17238252, -6.087108, 2.1447558
1400373595519, 2.705448, 0.09935937, -0.9816227, 0.34401685, -6.521207, 2.311153
1400373595538, 2.4744074, 0.049081136, -0.8403648, 0.37588966, -6.7598786, 2.433257
1400373595557, 2.4744074, 0.049081136, -0.8403648, 0.37588966, -6.7598786, 2.433257
1400373595578, 3.2549171, -0.427365, -1.4149733, 0.91338795, -4.729147, 1.2089223
1400373595596, 4.5238442, -0.5434838, -2.018312, 0.91338795, -4.729147, 1.2089223
1400373595615, 5.2995653, -0.37110126, -2.4420857, 0.7170634, -3.9564183, 0.7790134
1400373595635, 6.149507, 0.06823475, -3.2010477, 0.2705448, -3.1081228, 0.01616086
1400373595654, 9.357738, -0.02873042, -5.1104236, 0.37559038, 0.09172785, -1.9182044
1400373595673, 13.860034, 0.6368576, -5.889736, -0.22954409, 4.5744214, -2.762011
1400373595692, 12.726379, 0.3878607, -4.7058034, 0.039653964, 3.4340334, -1.601272
1400373595711, 8.7951, 0.17118542, -4.0641575, 0.24495676, -0.4801871, -0.9072528
1400373595731, 8.098388, 0.6512229, -3.0933087, -0.20066403, -1.1725603, 0.07152677
1400373595751, 8.911219, 0.80086046, -2.6994624, -0.3115455, -0.37559038, 0.4127005
1400373595796, 9.157822, 0.8810662, -2.730587, -0.23268647, -0.50846857, 0.3155857
1400373595798, 8.810662, 0.7230489, -2.6982653, -0.23268647, -0.50846857, 0.3155857
1400373595808, 8.810662, 0.7230489, -2.6982653, -0.23268647, -0.50846857, 0.3155857
1400373595828, 8.674192, 0.36750996, -2.8491, 0.09876082, -0.64209497, 0.17717093
1400373595848, 8.307879, 0.2621651, -2.9939492, 0.18555063, -1.0004771, 0.059705406
1400373595868, 8.025364, 0.5746084, -3.1866825, -0.122852474, -1.2726679, -0.102651395
1400373595888, 7.7919292, 0.32561144, -3.264494, 0.13213001, -1.4986206, -0.15891513
1400373595911, 8.930372, -0.04309563, -4.2317514, 0.48871642, -0.3549404, -1.1088147
1400373595931, 10.231621, 0.076614454, -4.2042184, 0.33533788, 0.94406366, -1.0832267
1400373595951, 8.931569, -0.32202014, -3.406949, 0.6512229, -0.358831, -0.28431144
1400373595973, 8.317456, -0.32920274, -3.1998506, 0.58508307, -0.9745897, -0.07556699
1400373596002, 8.746018, 0.021547815, -2.4037786, 0.1921347, -0.57011926, 0.6510732
1400373596021, 8.463503, -0.02873042, -2.3666685, 0.23942018, -0.865055, 0.65047467
1400373596045, 8.972271, 0.016759412, -2.3654714, 0.19677345, -0.3712509, 0.60468554
1400373596060, 8.942344, 0.027533319, -2.2613235, 0.18031332, -0.41464582, 0.6667852
1400373596076, 8.942344, 0.027533319, -2.2613235, 0.18031332, -0.41464582, 0.6667852
1400373596089, 8.670602, -0.089782566, -2.2613235, 0.28191724, -0.69656307, 0.63521165
1400373596107, 8.735245, -0.33518824, -2.146402, 0.50487727, -0.6429928, 0.7152678
1400373596127, 9.011775, -0.35314476, -2.0566192, 0.5066729, -0.38097733, 0.7580641
1400373596147, 9.690532, 0.076614454, -2.2373815, 0.0863409, 0.2813187, 0.5211878
1400373596168, 9.838972, 0.062249243, -2.1787236, 0.110133275, 0.41524437, 0.5292682
1400373596188, 9.54209, -0.038307227, -2.0829554, 0.21592706, 0.10729016, 0.5856816
1400373596207, 9.634268, 0.2825158, -2.2697031, -0.08559271, 0.1906383, 0.36616322
1400373596226, 9.508572, 0.4297592, -2.5893292, -0.20425533, 0.06135142, 0.03127426
1400373596247, 9.5013895, 0.24660277, -2.3523033, 0.0038905777, 0.052373163, 0.25977087
1400373596266, 9.141062, 0.06584055, -2.4361002, 0.19707273, -0.30690673, 0.1782184
1400373596287, 8.918402, 0.18315643, -2.6611552, 0.08678981, -0.52852005, -0.043394905
1400373596306, 8.669404, 0.11851298, -2.8670566, 0.15233108, -0.7757214, -0.24286184
1400373596322, 8.662222, 0.07182605, -2.8395233, 0.20171149, -0.782455, -0.21413141
1400373596341, 8.475474, 0.36152446, -2.9819782, -0.076614454, -0.97039986, -0.36197338
1400373596367, 11.428721, 4.373009, -1.6412252, -3.9830537, 1.9677346, 0.90979666
1400373596380, 7.777564, -0.4225766, -3.0322564, 0.76898766, -1.6816274, -0.4683657
1400373596400, 7.953538, -0.8870517, -3.0310593, 1.2249334, -1.5071499, -0.47180736
1400373596428, 10.208876, 0.89662856, -2.610877, -0.49200845, 0.73591775, -0.10729016
1400373596447, 9.888053, -0.18076223, -2.2876596, 0.6166566, 0.40536827, 0.1738789
1400373596468, 9.594764, 0.62728083, -2.6060886, -0.16460137, 0.109834, -0.15846622
1400373596488, 8.2516165, 0.44891283, -2.7928362, 0.022595279, -1.2294226, -0.33174658
1400373596508, 8.00621, 0.20949265, -2.6312277, 0.2669535, -1.4727334, -0.16280572
1400373596528, 7.4208283, 0.6332663, -2.670732, -0.13976152, -2.0557215, -0.19662382
1400373596548, 6.495469, 0.4249708, -2.5677812, 0.07556699, -2.9783869, -0.08484452
1400373596571, 6.039374, 0.48243165, -2.493561, 0.028431145, -3.433435, -0.008529344
1400373596590, 5.638345, 0.41299978, -2.2182279, 0.10414778, -3.8358104, 0.26007015
1400373596613, 4.6519337, 0.35913026, -1.8483237, 0.15322891, -4.823269, 0.62683195
1400373596631, 3.6774938, 0.45130703, -1.3563153, 0.053420626, -5.7999535, 1.1122563
1400373596646, 3.192668, 0.17597382, -1.4556746, 0.31334114, -6.2880716, 1.0033201
1400373596666, 4.4639893, 0.20470424, -2.2062569, 0.28565818, -5.019444, 0.24211365
1400373596683, 5.505467, 0.5650316, -2.4492683, -0.060453594, -3.9785647, -0.006434417
1400373596703, 4.654328, 0.5327099, -2.1883004, -0.031573534, -4.827459, 0.2641104
1400373596722, 3.7708676, 0.34955344, -1.4879963, 0.13961188, -5.7142115, 0.9540894
1400373596744, 4.361038, 0.1436521, -1.7022774, 0.34476504, -5.131672, 0.71003044
1400373596762, 5.734113, 0.33399114, -2.44448, 0.16938977, -3.764134, -0.05701193
1400373596782, 6.4140663, 0.4405331, -2.360683, 0.06703765, -3.0883706, 0.009277532
1400373596801, 5.8681884, 0.5638345, -1.7597382, -0.071975686, -3.6376903, 0.5992986
1400373596821, 6.3949127, 0.8511387, -1.7477672, -0.36631286, -3.1132104, 0.6039374
1400373596840, 6.692991, 0.44651863, -1.5059528, 0.02558803, -2.8175266, 0.8382699
1400373596860, 6.9264255, -0.23343466, -1.4496891, 0.6721721, -2.5887306, 0.8821137
1400373596881, 8.154651, 0.35913026, -0.92057055, 0.071975686, -1.372925, 1.3617022
1400373596902, 8.635885, 0.39624038, -0.58777654, 0.03441665, -0.90411043, 1.6421231
1400373596919, 7.747637, -0.31603462, -0.5494693, 0.72634095, -1.7986441, 1.6573862
1400373596940, 8.365341, -0.6356605, -0.7278373, 1.0257658, -1.190816, 1.4396634
1400373596959, 10.032902, 0.29328972, -0.89423436, 0.11626842, 0.45983636, 1.1933599
1400373596978, 11.031284, 1.1013328, -1.0989386, -0.64718264, 1.443554, 0.9103952
1400373596998, 10.891224, 0.51714754, -0.770933, -0.040102877, 1.2922704, 1.178845
1400373597012, 10.891224, 0.51714754, -0.770933, -0.040102877, 1.2922704, 1.178845
1400373597031, 11.656171, -0.12808979, -0.6344634, 0.60812724, 2.0441992, 1.249474
1400373597050, 12.826936, -0.050278235, -0.2657564, 0.5270237, 3.1971571, 1.5258547
1400373597069, 12.273875, 0.533907, -0.16879122, -0.05746084, 2.627337, 1.5298948
1400373597088, 12.021287, 0.545878, -1.6567876, -0.06838439, 2.3642743, -0.018405426
1400373597108, 13.948619, 1.1061212, -2.1583729, -0.59465986, 4.2821794, -0.58792615
1400373597128, 14.554352, 0.5542577, -0.8475474, -0.048931498, 4.872649, 0.6289269
1400373597145, 13.484144, -0.19153613, 0.03232172, 0.64463884, 3.7850833, 1.4076409
1400373597165, 14.433445, 0.14724341, -0.5267244, 0.2976292, 4.719121, 0.7398083
1400373597185, 16.822859, 0.8738836, -1.673547, -0.39369655, 7.0998554, -0.48991352
1400373597204, 16.39669, 0.35913026, -1.4951789, 0.10295067, 6.6693482, -0.339827
1400373597224, 14.611813, -0.33159694, -1.9620483, 0.7330746, 4.886117, -0.7710826
1400373597242, 14.939818, -0.4441244, -1.6867151, 0.8086416, 5.2141223, -0.48332947
1400373597262, 16.486473, 0.48841715, -2.0841527, -0.09816227, 6.760178, -0.89423436
1400373597283, 17.129316, 1.3503298, -2.8622682, -0.8985738, 7.4061637, -1.6678607
1400373597301, 15.727511, 1.1707647, -3.0454245, -0.6865373, 6.0116906, -1.8055273
1400373597320, 15.222335, 0.5386954, -2.8263552, -0.052223526, 5.5127993, -1.539322
1400373597340, 15.292963, 0.6512229, -1.8782512, -0.15248072, 5.584924, -0.58433485
1400373597360, 15.021221, 0.93134445, -2.3523033, -0.405069, 5.3163247, -1.0459669
1400373597376, 15.021221, 0.93134445, -2.3523033, -0.405069, 5.3163247, -1.0459669
1400373597397, 14.227544, 0.6751649, -2.3918076, -0.1933318, 4.0830116, -0.21203649
1400373597417, 13.78342, 0.7086837, -1.5562311, -0.56413376, 4.420594, -0.02558803
1400373597434, 14.121001, 1.0749966, -1.3706805, -0.56413376, 4.420594, -0.02558803
1400373597454, 13.0759325, 0.91099375, -1.0582372, -0.41524437, 3.3758245, 0.29538465
1400373597472, 12.229582, 0.5518635, -1.3263878, -0.08185177, 2.5321677, 0.054617725
1400373597492, 12.471396, 0.19273324, -1.0905589, 0.2498948, 2.7745805, 0.30376434
1400373597511, 12.642582, 0.48003745, -0.5770026, -0.045938745, 2.9451673, 0.81642276
1400373597529, 12.295423, 0.81163436, -0.557849, -0.3660136, 2.6001031, 0.8467992
1400373597549, 11.976994, 0.4165911, -0.82719666, 0.027832596, 2.2860136, 0.6072294
1400373597567, 12.163742, 0.2717419, -0.92176765, 0.15696985, 2.4771008, 0.54647654
1400373597593, 12.5982895, -0.08619126, -0.47644615, 0.48033673, 2.9120975, 1.004218
1400373597616, 12.884397, 1.033098, -0.78050977, -0.6380547, 3.2022448, 0.7254431
1400373597637, 12.264298, 1.1168951, -0.9672575, -0.7091326, 1.93242, 0.38681322
1400373597660, 10.5045595, 1.1540052, -1.6089035, -0.7718308, 0.8646061, 0.1503858
1400373597675, 10.5045595, 1.1540052, -1.6089035, -0.7718308, 0.8646061, 0.1503858
1400373597695, 9.459491, 0.7433996, -2.0518308, -0.3796306, -0.16564883, -0.20949265
1400373597715, 9.309854, 0.59735334, -2.5139117, -0.23523031, -0.30511108, -0.61890113
1400373597735, 9.307459, 0.18195933, -2.3307555, 0.18674773, -0.3043629, -0.4213795
1400373597756, 8.659827, -0.020350715, -2.2780828, 0.39653966, -0.95154554, -0.36780924
1400373597779, 8.201338, 0.47764325, -2.6036944, -0.048931498, -1.4178163, -0.74414784
1400373597798, 8.201338, 0.47764325, -2.6036944, 0.36586395, -2.2514474, -0.74863696
1400373597817, 7.371747, 0.06344634, -2.586935, 0.5479729, -3.3110313, 0.014065935
1400373597836, 6.3123126, -0.1400608, -1.827973, 0.5479729, -3.3110313, 0.014065935
1400373597855, 4.3598413, -0.60214174, -1.0163386, 0.94451255, -5.260211, 0.856376
1400373597874, 2.6850972, -0.79966336, -0.79846627, 1.0555437, -6.9321117, 1.1023803
1400373597894, 2.043451, -0.62728083, -0.712275, 0.81283146, -7.5767508, 1.1816882
1400373597912, 1.6938977, -0.49559975, -0.5650316, 0.6299743, -7.931691, 1.3057377
1400373597932, 0.32202014, -0.48961425, 0.1592144, 0.5741595, -9.305813, 2.0213048
1400373597951, -0.91578215, -0.11851298, 0.15442601, 0.17717093, -10.541072, 2.030283
1400373597971, 0.12569559, -0.11372458, 0.1316811, 0.1846528, -9.502886, 1.9901801
1400373597991, 1.7058687, -0.32680854, -0.62967503, 0.41404727, -7.925855, 1.211915
1400373598011, 2.8083985, -0.1376666, -1.3120226, 0.23403321, -6.8186865, 0.55350953
1400373598030, 4.775235, -0.05865794, -2.585738, 0.16684593, -4.8383822, -0.65286887
1400373598050, 7.9786773, -0.061052144, -3.642778, 0.20829555, -1.6232687, -1.6552912
1400373598070, 10.649409, -0.4201824, -4.0054994, 0.58657944, 1.0538976, -1.9885341
1400373598091, 11.22282, -0.1340753, -3.9480386, 0.30226797, 1.6386814, -1.8782512
1400373598111, 10.419566, -0.5410896, -3.8175547, 0.67202246, 0.85428107, -1.659481
1400373598130, 10.095152, -0.30286652, -2.873042, 0.41090485, 0.5407903, -0.66588736
1400373598150, 10.5045595, 0.023942016, -2.0027497, 0.101454295, 0.9436147, 0.17462708
1400373598170, 10.91756, 0.80445176, -2.0590134, -0.61740476, 1.3461399, 0.067336924
1400373598183, 9.91439, 0.7206547, -1.5298948, -0.49350482, 0.33877954, 0.57356095
1400373598201, 9.336189, 0.6584055, -2.0949266, -0.41135377, -0.23208793, 0.03935469
1400373598221, 8.797494, 0.9552865, -2.2337902, -0.68818337, -0.75836337, -0.046537295
1400373598240, 7.2747817, 0.7026982, -2.4756045, -0.44113165, -2.262371, -0.20754737
1400373598259, 7.3178773, 0.59974754, -2.930503, -0.33608606, -2.1999722, -0.5828385
1400373598279, 8.35337, 0.17238252, -2.6515784, 0.09292495, -1.1535563, -0.2605191
1400373598300, 8.932767, -0.18076223, -2.7760768, 0.43993455, -0.56922144, -0.36466685
1400373598318, 9.175778, -0.16998832, -2.8491, 0.42482117, -0.32606035, -0.43679217
1400373598338, 8.925584, -0.025139118, -2.693477, 0.27623102, -0.5790975, -0.29179335
1400373598355, 8.925584, -0.025139118, -2.693477, 0.27623102, -0.5790975, -0.29179335
1400373598374, 9.360131, 0.088585466, -2.4313118, 0.16295536, -0.1503858, -0.05312135
1400373598392, 9.409213, 0.1340753, -2.098518, 0.11791443, -0.10878654, 0.24929625
1400373598412, 9.144653, 0.11731588, -2.1428106, 0.13811551, -0.37978023, 0.17881694
1400373598431, 9.485827, 0.24779987, -2.292448, 0.02558803, -0.044891283, 0.0011971008
1400373598450, 9.105149, 0.4417302, -2.4384944, -0.14694414, -0.42916065, -0.16250645
1400373598469, 9.006987, 0.5494693, -2.6408045, -0.23732524, -0.5288193, -0.37379473
1400373598490, 8.771158, 0.6512229, -2.6180596, -0.32650927, -0.7662942, -0.35942954
1400373598508, 8.579621, 0.6560113, -2.5258827, -0.33084875, -0.96112233, -0.2813187
1400373598527, 8.668207, 0.5351041, -2.3870192, -0.21742344, -0.87807345, -0.16505028
1400373598546, 7.892486, 0.36750996, -2.147599, -0.070180036, -1.6584336, 0.057161566
1400373598566, 6.494272, -0.10175357, -1.5622166, 0.3556886, -3.0611365, 0.6286276
1400373598585, 5.3618145, -0.415394, -1.3000516, 0.61530983, -4.197335, 0.8801684
1400373598604, 5.249287, -0.37349546, -1.2258313, 0.5348048, -4.3153987, 0.9331401
1400373598624, 5.8586116, -0.25977087, -1.4341269, 0.40417117, -3.712509, 0.69701195
1400373598643, 5.801151, -0.19632454, -1.5873557, 0.33279404, -3.774459, 0.5240309
1400373598661, 6.157887, -0.015562311, -1.7022774, 0.16130935, -3.422661, 0.38576576
1400373598681, 5.6299653, -0.12569559, -1.4221559, 0.27368718, -3.957765, 0.6326678
1400373598701, 6.634333, 0.04189853, -1.9309237, 0.106691614, -2.9602807, 0.09187749
1400373598721, 7.0784574, 0.14844051, -1.6759412, -0.0038905777, -2.5225909, 0.31573534
1400373598740, 6.4427967, -0.2837129, -1.8028339, 0.3983353, -3.1603463, 0.18091187
1400373598760, 6.0262055, -0.10175357, -1.0342951, 0.20006548, -3.5848682, 0.9115923
1400373598780, 5.5844755, -0.094570965, -1.0007763, 0.17208324, -4.036624, 0.8963293
1400373598799, 7.667431, 0.25378537, -1.8028339, -0.17672202, -1.9629462, 0.046088383
1400373598817, 7.5453267, 0.18674773, -0.90021986, -0.12719196, -2.095076, 0.89677817
1400373598835, 7.5453267, 0.18674773, -0.90021986, -0.12719196, -2.095076, 0.89677817
1400373598855, 5.4779334, -0.6919243, -0.22625206, 0.691625, -4.1701007, 1.5303438
1400373598873, 6.9982514, -0.78050977, -0.2705448, 0.75836337, -2.6638486, 1.4061446
1400373598892, 9.197326, -0.32321724, -0.81043726, 0.32007483, -0.47958854, 0.7793127
1400373598911, 8.124723, -0.09935937, -1.1887212, 0.097414084, -1.5577275, 0.36631286
1400373598930, 7.513005, -0.2825158, -1.0151415, 0.2665046, -2.1730373, 0.5177461
1400373598950, 8.297106, -0.11971009, -1.0319009, 0.107739076, -1.3949218, 0.46252984
1400373598969, 9.363723, 0.50876784, -1.6831238, -0.49919105, -0.33234513, -0.21458033
1400373598989, 9.465476, 0.10654198, -1.3874398, -0.1086369, -0.23298575, 0.06494272
1400373599007, 8.956709, -0.9552865, -0.8834604, 0.88944596, -0.7436989, 0.5541081
1400373599027, 9.694122, -0.36032736, -0.36631286, 0.2546832, -0.011372458, 1.0338463
1400373599046, 9.89763, 0.3878607, -0.5590461, -0.50787, 0.1882441, 0.81268185
1400373599065, 10.327389, -0.08379706, -1.0151415, -0.067336924, 0.614412, 0.327856
1400373599085, 10.601525, -0.9504981, -0.5602432, 0.7384616, 0.88241297, 0.72918403
1400373599104, 11.268311, -0.8834604, -0.8355764, 0.6310218, 1.5444098, 0.41045594
